url,question,context,answer
https://www.xacbank.mn/product/59,Шаардлагатай бичиг баримтын жагсаалт,Авто тээврийн хэрэгслийн даатгал,"Өмчлөгч, эзэмшигчийн мэдээлэл - Иргэний үнэмлэх, Байгууллагын гэрчилгээ..
Тээврийн хэрэгслийн гэрчилгээ, бичиг баримт..
Тээврийн хэрэгслийн нэр, марк, серийн дугаар болон бусад шаардлагатай мэдээллүүд..
Хөрөнгийн зах зээлийн үнэлгээ, эсвэл худалдан авсан санхүүгийн баримт**.."
https://www.xacbank.mn/product/59,Нөхөн төлбөрийн тохиолдолд бүрдүүлэх материалын жагсаалт,Авто тээврийн хэрэгслийн даатгал,"Даатгуулагчийн өргөдөл..
Холбогдох эрх бүхий байгууллагын дүгнэлт. (Жишээ нь, ЗЦГ-ын ослын дүгнэлт)..
Хохирлын үнэлгээний тайлан..
Даатгалын гэрээ, гэрээт баталгааны эх хувь..
Холбогдогч жолооч нарын иргэний үнэмлэх, жолооны үнэмлэх болон тээврийн хэрэгслүүдийн гэрчилгээний хуулбар..
Бусад шаардлагатай материал.."
https://www.xacbank.mn/product/6,Давуу тал,Харилцах,"Дансандаа зээлийн эрх үүсгүүлэх..
Дотоод шилжүүлэг хийх, төлбөр хүлээн авах..
Төрөл бүрийн валютын арилжаа хийх..
Захиалгат шилжүүлэг буюуСтэндинг ордерүйлчилгээ авах..
Цахим банкны үйлчилгээнд бүртгүүлж, банкинд ирэхгүйгээр интернет, гар утас ашиглан дансны үлдэгдлээ шалгах, гүйлгээ хийж, өөрийн дансаа удирдах, хянах боломжтой.."
https://www.xacbank.mn/product/6,Бүтээгдэхүүний нөхцөл,Харилцах,"Дансны доод үлдэгдэл, -, -, -, 250, 1,000, 10, 10, 10, 10, 20,000
Данс хөтөлсний шимтгэл (сар бүр), -, -, -, 25, 80, 5, 1, 1, 1, 1,000
Данс нээх хураамж, Хураамжгүй
Данс хаах хураамж, 3,000₮"
https://www.xacbank.mn/product/6,"бусад шимтгэл, хураамж",Харилцах,"Орлогын гүйлгээ, Бэлэн бус орлого, Шимтгэлгүй
Бэлэн орлого, Шимтгэлгүй, 0.20%, Зөвхөн бэлэн бусаар хийнэ, 20%, 1.50%, 0.30%
Бэлэн бусаар шилжүүлэг хийх, Цахим суваг ашиглан хийх ХасБанкны данс хоорондын гүйлгээ, Шимтгэлгүй
Салбарт хийгдэх ХасБанкны данс хоорондын гүйлгээ, 100₮
Банк хоорондын гүйлгээ, 200*, 1, 0.5, 1,000₮, -, -, -, -, -, -
Бэлэн зарлагын гүйлгээ**, Бэлнээр тушаасан орлогоос бэлнээр гаргахад, 200 төгрөг, 0-10,000 USD түүнтэй тэнцэх - 5,000 төгрөг10,000-100,000 USD түүнтэй тэнцэх - 10,000 төгрөг100,000 USD-с дээш түүнтэй тэнцэх - 20,000 төгрөг
Бэлэн бусаар шилжүүлсэн орлогоос бэлнээр гаргахад1, 200, 0.30%, 0.50%, 0.50%, 0.50%, -, -, 2.00%, 2.00%, 0.50%
Бэлэн мөнгө тушаах, бусад банк руу шилжүүлэг хийх, 2,000 төгрөг
Залруулга гүйлгээ****, 500 төгрөг
Тодорхойлолт***, 5,000 төгрөг
Хуулга, Цахим шуудангаар илгээхэд, Шимтгэлгүй
Хэвлэж өгөхөд 1 хуудасны үнэ, 100 төгрөг
Лавлагаа, 1 жилийн доторх баримтаас, 10,000 төгрөг
1 жилээс дээшхи хугацааны баримтаас, 20,000 төгрөг
Идэвхгүй дансны хураамж -Тус ангилалд шилжсэн тохиолдолд (сар бүр), 200, 0.2, 20, 1, 20, -, -, 10, -, -"
https://www.xacbank.mn/product/6,Бүрдүүлэх материал,Харилцах,"Харилцагчийн анкет /Банкны маягттатах/.
Монгол улсын иргэн бол иргэний үнэмлэх..
Гадаадын иргэн бол:Гадаад паспорт – Харилцагчийн зураг, овог нэр, нас, төрсөн огноо оруулсан дугаартай байх.Түр оршин суух үнэмлэх..
Гадаад паспорт – Харилцагчийн зураг, овог нэр, нас, төрсөн огноо оруулсан дугаартай байх..
Түр оршин суух үнэмлэх.."
https://www.xacbank.mn/product/60,Хариуцан даатгал боломжит эрсдэлүүд,Жолоочийн хариуцлагын албан журмын даатгал,"Авто тээврийн хэрэгсэл жолоодогчийн буруугаас бусдад учруулах дараах эрсдэлүүд:
No link found. Check URL: https://www.xacbank.mn/product/60"
https://www.xacbank.mn/product/60,Шаардлагатай бичиг баримтын жагсаалт,Жолоочийн хариуцлагын албан журмын даатгал,"Өмчлөгч, эзэмшигчийн мэдээлэл - Иргэний үнэмлэх, Байгууллагын гэрчилгээ..
Тээврийн хэрэгслийн гэрчилгээ, бичиг баримт..
Тээврийн хэрэгслийн нэр, марк, серийн дугаар болон бусад шаардлагатай мэдээллүүд.."
https://www.xacbank.mn/product/60,Нөхөн төлбөрийн тохиолдолд бүрдүүлэх материалын жагсаалт,Жолоочийн хариуцлагын албан журмын даатгал,"Даатгуулагчийн өргөдөл /маягтын дагуу/..
Замын цагдаагийн байгууллагын ослын дүгнэлт, тодорхойлолт..
Эрх бүхий байгууллагын хохирлын үнэлгээний тайлан..
Даатгалын гэрээ, гэрээт баталгааны эх хувь..
Холбогдогч жолооч нарын иргэний үнэмлэх, жолооны үнэмлэх болон тээврийн хэрэгслүүдийн гэрчилгээний хуулбар..
Бусад шаардлагатай материал.."
https://www.xacbank.mn/product/61,Даатгуулахад тавигдах шаардлага,Иргэдийн гэнэтийн ослын даатгал,Монгол улсын иргэд болон гадаадын харъяат ба иргэний харьяалалгүй 18-аас дээш насны иргэд..
https://www.xacbank.mn/product/61,Даатгах боломжит эрсдэлүүд,Иргэдийн гэнэтийн ослын даатгал,"Бүх төрлийн гэнэтийн осол түүнээс учирч болох үр дагавар:
No link found. Check URL: https://www.xacbank.mn/product/61"
https://www.xacbank.mn/product/61,Шаардлагатай бичиг баримтын жагсаалт,Иргэдийн гэнэтийн ослын даатгал,"Даатгуулагчийн иргэний үнэмлэхний хуулбар, утасны дугаар, и-мэйл хаяг..
Даатгуулагчийн эрхэлдэг ажил, албан тушаалыг нотлох бичиг баримт..
Нөхөн төлбөрийн эрхтэй этгээдийн иргэний үнэмлэхний хуулбар, утасны дугаар, и-мэйл хаяг.."
https://www.xacbank.mn/product/61,Нөхөн төлбөрийн тохиолдолд бүрдүүлэх материалын жагсаалт,Иргэдийн гэнэтийн ослын даатгал,"Даатгуулагчийн өргөдөл..
Холбогдох эрх бүхий байгууллагын дүгнэлт. (Жишээ нь: Онцгой байдлын газрын дүгнэлт г.м)..
Хохирлын үнэлгээний тайлан..
Даатгалын гэрээ, гэрээт баталгааны эх хувь..
Бусад шаардлагатай материал.."
https://www.xacbank.mn/product/63,Онцлог:,Харилцах данс,"Данс нээх валютын төрөл - MNT, USD, EUR, JPY, CNY, CAD, AUD, RUB, KRW, GBP.."
https://www.xacbank.mn/product/63,Үндсэн үйлчилгээ:,Харилцах данс,"Гадаад болон дотоод шилжүүлэг, төлбөр хүлээн авах..
Төрөл бүрийн валют арилжаа.."
https://www.xacbank.mn/product/63,Нэмэлт үйлчилгээ:,Харилцах данс,"Ажиллагсдын цалин тавих..
Ажиллагсдын хуримтлалын данс нээлгэх..
Борлуулалтын орлогоо цүнхээр / банкаар хураалгах..
Захиалгат гүйлгээхийх /standing order/..
Эскроу данс нээлгэх..
Интернэт банкаар үйлчлүүлэх.."
